Departamento,Municipio,Grupo cultivo,Subgrupo,Cultivo,Año,Área sembrada,Área cosechada,Producción,Rendimiento,Ciclo del cultivo
CÓRDOBA,CERETE,FRUTALES,CITRICOS,NARANJA,2009,4.0,4.0,68.0,17.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,CADUCIFOLIOS,NISPERO,2007,12.0,8.0,51.0,6.38,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,CADUCIFOLIOS,NISPERO,2008,2.0,2.0,14.0,7.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,CADUCIFOLIOS,NISPERO,2009,2.0,2.0,12.0,5.52,PERMANENTE
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2007,132.0,73.0,949.0,13.0,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2008,84.0,78.0,1608.0,20.62,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2009,97.0,76.0,1474.0,19.39,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2010,97.0,95.0,760.0,8.0,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2011,85.0,75.0,600.0,8.0,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2012,97.0,97.0,776.0,8.0,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2013,97.0,97.0,776.0,8.0,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2014,96.0,92.0,736.0,8.0,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2015,156.0,116.0,928.0,8.0,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2016,180.0,80.0,1900.0,23.75,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2017,10.0,5.0,150.0,30.0,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,ÑAME,ÑAME,2018,10.0,10.0,300.0,30.0,ANUAL
CÓRDOBA,CERETE,FRUTALES,PAPAYA,PAPAYA,2008,10.0,3.0,166.0,52.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PAPAYA,PAPAYA,2007,47.0,45.0,900.0,20.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PAPAYA,PAPAYA,2009,18.0,16.0,800.0,50.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PAPAYA,PAPAYA,2010,18.0,16.0,40.0,2.5,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PAPAYA,PAPAYA,2011,22.0,18.0,450.0,25.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PAPAYA,PAPAYA,2012,22.0,18.0,450.0,25.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PAPAYA,PAPAYA,2013,32.0,32.0,800.0,25.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PAPAYA,PAPAYA,2014,22.0,22.0,550.0,25.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PAPAYA,PAPAYA,2015,22.0,22.0,550.0,25.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PAPAYA,PAPAYA,2016,22.0,22.0,550.0,25.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PAPAYA,PAPAYA,2017,18.0,18.0,450.0,25.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PAPAYA,PAPAYA,2018,23.0,18.0,450.0,25.0,PERMANENTE
CÓRDOBA,CERETE,HORTALIZAS,PEPINO,PEPINO COHOMBRO,2007,12.0,12.0,300.0,25.0,TRANSITORIO
CÓRDOBA,CERETE,FRUTALES,PIÑA,PIÑA,2007,8.0,5.0,35.0,7.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PIÑA,PIÑA,2008,14.0,6.0,300.0,49.18,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PIÑA,PIÑA,2009,15.0,7.0,346.0,48.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PIÑA,PIÑA,2010,7.0,7.0,142.0,20.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PIÑA,PIÑA,2011,7.0,7.0,140.0,20.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PIÑA,PIÑA,2012,7.0,7.0,140.0,20.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PIÑA,PIÑA,2013,7.0,7.0,140.0,20.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PIÑA,PIÑA,2014,7.0,7.0,140.0,20.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PIÑA,PIÑA,2015,7.0,7.0,140.0,20.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PIÑA,PIÑA,2016,13.0,13.0,260.0,20.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PIÑA,PIÑA,2017,12.0,12.0,240.0,20.0,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,PIÑA,PIÑA,2018,12.0,12.0,240.0,20.0,PERMANENTE
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2007,39.0,35.0,420.0,12.0,PERMANENTE
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2008,33.0,24.0,144.0,6.0,PERMANENTE
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2009,21.0,20.0,76.0,3.8,PERMANENTE
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2010,21.0,20.0,100.0,5.0,PERMANENTE
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2011,22.0,20.0,100.0,5.0,PERMANENTE
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2012,22.0,20.0,100.0,5.0,PERMANENTE
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2013,38.0,38.0,304.0,8.0,PERMANENTE
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2014,38.0,38.0,304.0,8.0,PERMANENTE
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2015,102.0,102.0,836.0,8.2,PERMANENTE
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2016,102.0,102.0,816.0,8.0,PERMANENTE
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2017,87.0,87.0,696.0,8.0,PERMANENTE
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,PLATANO,PLATANO,2018,87.0,87.0,696.0,8.0,PERMANENTE
CÓRDOBA,CERETE,HORTALIZAS,TOMATE,TOMATE,2007,4.0,4.0,140.0,40.0,TRANSITORIO
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,YUCA,YUCA,2007,270.0,88.0,1155.0,13.13,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,YUCA,YUCA,2008,275.0,271.0,4940.0,18.23,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,YUCA,YUCA,2009,270.0,263.0,4238.0,16.11,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,YUCA,YUCA,2010,240.0,196.0,1960.0,10.0,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,YUCA,YUCA,2011,260.0,180.0,1800.0,10.0,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,YUCA,YUCA,2012,240.0,196.0,1960.0,10.0,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,YUCA,YUCA,2013,240.0,196.0,1960.0,10.0,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,YUCA,YUCA,2014,230.0,185.0,1850.0,10.0,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,YUCA,YUCA,2015,231.0,185.0,1850.0,10.0,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,YUCA,YUCA,2016,350.0,150.0,2250.0,15.0,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,YUCA,YUCA,2017,350.0,100.0,1500.0,15.0,ANUAL
CÓRDOBA,CERETE,TUBERCULOS Y PLATANOS,YUCA,YUCA,2018,150.0,150.0,2250.0,15.0,ANUAL
CÓRDOBA,CERETE,FRUTALES,ZAPOTE,ZAPOTE,2008,2.0,2.0,104.0,52.2,PERMANENTE
CÓRDOBA,CERETE,FRUTALES,ZAPOTE,ZAPOTE,2009,2.0,2.0,86.0,54.0,PERMANENTE
CÓRDOBA,CERETÉ,HORTALIZAS,HORTALIZAS DE FRUTO,AHUYAMA,2023,10.0,10.0,100.0,10.0,TRANSITORIO
CÓRDOBA,CERETÉ,HORTALIZAS,HORTALIZAS DE FRUTO,AJÍ,2019,6.0,6.0,72.0,12.0,TRANSITORIO
CÓRDOBA,CERETÉ,HORTALIZAS,HORTALIZAS DE FRUTO,AJÍ,2019,5.0,5.0,60.0,12.0,TRANSITORIO
CÓRDOBA,CERETÉ,HORTALIZAS,HORTALIZAS DE FRUTO,AJÍ,2020,5.0,5.0,35.0,7.0,TRANSITORIO
CÓRDOBA,CERETÉ,HORTALIZAS,HORTALIZAS DE FRUTO,AJÍ,2020,5.0,5.0,70.0,14.0,TRANSITORIO
CÓRDOBA,CERETÉ,HORTALIZAS,HORTALIZAS DE FRUTO,AJÍ,2021,5.0,5.0,50.0,10.0,TRANSITORIO
CÓRDOBA,CERETÉ,HORTALIZAS,HORTALIZAS DE FRUTO,AJÍ,2021,4.0,4.0,16.0,4.0,TRANSITORIO
CÓRDOBA,CERETÉ,HORTALIZAS,HORTALIZAS DE FRUTO,AJÍ,2022,4.0,4.0,16.0,4.0,TRANSITORIO
CÓRDOBA,CERETÉ,HORTALIZAS,HORTALIZAS DE FRUTO,AJÍ,2022,6.0,3.0,12.0,4.0,TRANSITORIO
CÓRDOBA,CERETÉ,HORTALIZAS,HORTALIZAS DE FRUTO,AJÍ,2023,6.0,5.5,22.0,4.0,TRANSITORIO
CÓRDOBA,CERETÉ,HORTALIZAS,HORTALIZAS DE FRUTO,AJÍ,2023,6.0,6.0,24.0,4.0,TRANSITORIO
CÓRDOBA,CERETÉ,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,ALGODÓN,2019,1496.0,1496.0,1047.0,0.7,TRANSITORIO
CÓRDOBA,CERETÉ,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,ALGODÓN,2020,1047.0,1047.0,806.0,0.77,TRANSITORIO
CÓRDOBA,CERETÉ,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,ALGODÓN,2021,1000.0,100.0,66.0,0.66,TRANSITORIO
CÓRDOBA,CERETÉ,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,ALGODÓN,2022,0.0,950.0,627.0,0.66,TRANSITORIO
CÓRDOBA,CERETÉ,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,ALGODÓN,2022,600.0,0.0,0.0,0.0,TRANSITORIO
CÓRDOBA,CERETÉ,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,ALGODÓN,2023,0.0,600.0,2400.0,4.0,TRANSITORIO
CÓRDOBA,CERETÉ,CULTIVOS TROPICALES TRADICIONALES,CULTIVOS TROPICALES TRADICIONALES,ALGODÓN,2023,600.0,0.0,0.0,0.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,ARROZ,2019,12.0,12.0,28.56,2.38,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,ARROZ,2019,168.0,160.0,1713.6,10.71,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,ARROZ,2019,620.0,620.0,5164.6,8.33,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,ARROZ,2020,250.0,250.0,1487.5,5.95,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,ARROZ,2020,600.0,600.0,4998.0,8.33,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,ARROZ,2021,250.0,250.0,1487.5,5.95,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,ARROZ,2021,500.0,10.0,59.5,5.95,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,ARROZ,2022,12.0,0.0,0.0,0.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,ARROZ,2022,300.0,450.0,2475.0,5.5,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,ARROZ,2022,0.0,12.0,24.0,2.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,ARROZ,2022,450.0,270.0,1767.15,6.54,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,ARROZ,2023,12.0,0.0,0.0,0.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,ARROZ,2023,400.0,430.0,2365.0,5.5,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,ARROZ,2023,0.0,12.0,24.0,2.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,ARROZ,2023,450.0,390.0,2145.0,5.5,TRANSITORIO
CÓRDOBA,CERETÉ,HORTALIZAS,HORTALIZAS DE FRUTO,BERENJENA,2019,44.0,44.0,220.0,5.0,TRANSITORIO
CÓRDOBA,CERETÉ,HORTALIZAS,HORTALIZAS DE FRUTO,BERENJENA,2019,40.0,40.0,160.0,4.0,TRANSITORIO
CÓRDOBA,CERETÉ,HORTALIZAS,HORTALIZAS DE FRUTO,BERENJENA,2020,50.0,50.0,750.0,15.0,TRANSITORIO
CÓRDOBA,CERETÉ,HORTALIZAS,HORTALIZAS DE FRUTO,BERENJENA,2020,40.0,40.0,600.0,15.0,TRANSITORIO
CÓRDOBA,CERETÉ,HORTALIZAS,HORTALIZAS DE FRUTO,BERENJENA,2021,38.0,30.0,75.0,2.5,TRANSITORIO
CÓRDOBA,CERETÉ,HORTALIZAS,HORTALIZAS DE FRUTO,BERENJENA,2021,30.0,15.0,105.0,7.0,TRANSITORIO
CÓRDOBA,CERETÉ,HORTALIZAS,HORTALIZAS DE FRUTO,BERENJENA,2022,35.0,35.0,87.5,2.5,TRANSITORIO
CÓRDOBA,CERETÉ,HORTALIZAS,HORTALIZAS DE FRUTO,BERENJENA,2022,42.0,42.0,252.0,6.0,TRANSITORIO
CÓRDOBA,CERETÉ,HORTALIZAS,HORTALIZAS DE FRUTO,BERENJENA,2023,35.0,34.0,204.0,6.0,TRANSITORIO
CÓRDOBA,CERETÉ,HORTALIZAS,HORTALIZAS DE FRUTO,BERENJENA,2023,42.0,42.0,252.0,6.0,TRANSITORIO
CÓRDOBA,CERETÉ,LEGUMINOSAS,LEGUMINOSAS,FRIJOL,2019,30.0,30.0,60.0,2.0,TRANSITORIO
CÓRDOBA,CERETÉ,LEGUMINOSAS,LEGUMINOSAS,FRIJOL,2020,150.0,150.0,150.0,1.0,TRANSITORIO
CÓRDOBA,CERETÉ,LEGUMINOSAS,LEGUMINOSAS,FRIJOL,2021,150.0,150.0,300.0,2.0,TRANSITORIO
CÓRDOBA,CERETÉ,LEGUMINOSAS,LEGUMINOSAS,FRIJOL,2022,150.0,150.0,300.0,2.0,TRANSITORIO
CÓRDOBA,CERETÉ,LEGUMINOSAS,LEGUMINOSAS,FRIJOL,2023,140.0,140.0,280.0,2.0,TRANSITORIO
CÓRDOBA,CERETÉ,FRUTALES,MIRTÁCEAS,GUAYABA,2019,50.0,40.0,320.0,8.0,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,MIRTÁCEAS,GUAYABA,2020,60.0,40.0,320.0,8.0,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,MIRTÁCEAS,GUAYABA,2021,61.0,30.0,150.0,5.0,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,MIRTÁCEAS,GUAYABA,2022,79.0,59.0,885.0,15.0,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,MIRTÁCEAS,GUAYABA,2023,82.0,59.0,885.0,15.0,PERMANENTE
CÓRDOBA,CERETÉ,LEGUMINOSAS,LEGUMINOSAS,HABICHUELA,2019,4.0,4.0,32.0,8.0,TRANSITORIO
CÓRDOBA,CERETÉ,LEGUMINOSAS,LEGUMINOSAS,HABICHUELA,2019,5.0,5.0,30.0,6.0,TRANSITORIO
CÓRDOBA,CERETÉ,LEGUMINOSAS,LEGUMINOSAS,HABICHUELA,2020,10.0,10.0,30.0,3.0,TRANSITORIO
CÓRDOBA,CERETÉ,LEGUMINOSAS,LEGUMINOSAS,HABICHUELA,2020,10.0,10.0,30.0,3.0,TRANSITORIO
CÓRDOBA,CERETÉ,LEGUMINOSAS,LEGUMINOSAS,HABICHUELA,2021,8.0,5.0,20.0,4.0,TRANSITORIO
CÓRDOBA,CERETÉ,LEGUMINOSAS,LEGUMINOSAS,HABICHUELA,2021,8.0,5.0,40.0,8.0,TRANSITORIO
CÓRDOBA,CERETÉ,LEGUMINOSAS,LEGUMINOSAS,HABICHUELA,2022,8.0,7.5,30.0,4.0,TRANSITORIO
CÓRDOBA,CERETÉ,LEGUMINOSAS,LEGUMINOSAS,HABICHUELA,2022,12.0,12.0,60.0,5.0,TRANSITORIO
CÓRDOBA,CERETÉ,LEGUMINOSAS,LEGUMINOSAS,HABICHUELA,2023,8.0,8.0,36.0,4.5,TRANSITORIO
CÓRDOBA,CERETÉ,LEGUMINOSAS,LEGUMINOSAS,HABICHUELA,2023,12.0,12.0,54.0,4.5,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2019,400.0,400.0,1600.0,4.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2019,2600.0,2600.0,15600.0,6.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2019,205.0,200.0,600.0,3.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2019,1000.0,1000.0,5000.0,5.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2020,3000.0,3000.0,18000.0,6.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2020,450.0,450.0,1350.0,3.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2020,1400.0,1400.0,7000.0,5.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2021,1200.0,1200.0,7200.0,6.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2021,2000.0,2000.0,12000.0,6.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2021,600.0,1.0,4.0,4.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2021,250.0,5.0,8.39,1.68,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2021,150.0,6.0,30.0,5.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2021,600.0,150.0,750.0,5.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2022,0.0,250.0,139.83,0.56,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2022,0.0,150.0,167.8,1.12,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2022,1000.0,600.0,3000.0,5.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2022,3000.0,600.0,3000.0,5.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2022,320.0,0.0,0.0,0.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2022,1200.0,0.0,0.0,0.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2022,700.0,1000.0,5000.0,5.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2022,1000.0,3000.0,18000.0,6.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2023,0.0,315.0,264.28,0.84,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2023,0.0,1180.0,1320.0,1.12,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2023,1000.0,680.0,3400.0,5.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2023,2800.0,980.0,5390.0,5.5,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2023,320.0,0.0,0.0,0.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2023,1200.0,0.0,0.0,0.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2023,700.0,995.0,4975.0,5.0,TRANSITORIO
CÓRDOBA,CERETÉ,CEREALES,CEREALES,MAÍZ,2023,1000.0,2800.0,15120.0,5.4,TRANSITORIO
CÓRDOBA,CERETÉ,FRUTALES,PASIFLORÁCEAS,MARACUYÁ,2019,4.0,2.0,4.0,2.0,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,PASIFLORÁCEAS,MARACUYÁ,2020,5.0,5.0,35.0,7.0,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,PASIFLORÁCEAS,MARACUYÁ,2021,2.0,1.0,5.0,5.0,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,PASIFLORÁCEAS,MARACUYÁ,2022,6.0,0.0,0.0,0.0,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,PASIFLORÁCEAS,MARACUYÁ,2023,10.0,6.0,60.0,10.0,PERMANENTE
CÓRDOBA,CERETÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,ÑAME,2019,120.0,120.0,2400.0,20.0,TRANSITORIO
CÓRDOBA,CERETÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,ÑAME,2020,15.0,15.0,300.0,20.0,TRANSITORIO
CÓRDOBA,CERETÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,ÑAME,2020,10.0,10.0,200.0,20.0,TRANSITORIO
CÓRDOBA,CERETÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,ÑAME,2021,15.0,10.0,200.0,20.0,TRANSITORIO
CÓRDOBA,CERETÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,ÑAME,2021,9.0,4.0,20.0,5.0,TRANSITORIO
CÓRDOBA,CERETÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,ÑAME,2022,13.0,15.0,300.0,20.0,TRANSITORIO
CÓRDOBA,CERETÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,ÑAME,2022,12.0,9.0,180.0,20.0,TRANSITORIO
CÓRDOBA,CERETÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,ÑAME,2023,14.0,13.0,260.0,20.0,TRANSITORIO
CÓRDOBA,CERETÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,ÑAME,2023,12.0,12.0,240.0,20.0,TRANSITORIO
CÓRDOBA,CERETÉ,FRUTALES,DEMÁS FRUTALES,PAPAYA,2019,18.0,14.0,168.0,12.0,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,DEMÁS FRUTALES,PAPAYA,2020,28.0,18.0,270.0,15.0,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,DEMÁS FRUTALES,PAPAYA,2021,31.0,18.0,225.0,12.5,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,DEMÁS FRUTALES,PAPAYA,2022,33.0,29.0,406.0,14.0,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,DEMÁS FRUTALES,PAPAYA,2023,33.0,33.0,462.0,14.0,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,DEMÁS FRUTALES,PIÑA,2019,12.0,12.0,240.0,20.0,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,DEMÁS FRUTALES,PIÑA,2020,14.0,12.0,96.0,8.0,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,DEMÁS FRUTALES,PIÑA,2021,14.0,13.0,286.0,22.0,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,DEMÁS FRUTALES,PIÑA,2022,29.0,13.0,260.0,20.0,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,DEMÁS FRUTALES,PIÑA,2023,29.0,29.0,580.0,20.0,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,DEMÁS FRUTALES,PLÁTANO,2019,70.0,70.0,780.0,11.14,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,DEMÁS FRUTALES,PLÁTANO,2020,174.0,70.0,700.0,10.0,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,DEMÁS FRUTALES,PLÁTANO,2021,186.0,160.0,2240.0,14.0,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,DEMÁS FRUTALES,PLÁTANO,2022,200.0,182.0,3276.0,18.0,PERMANENTE
CÓRDOBA,CERETÉ,FRUTALES,DEMÁS FRUTALES,PLÁTANO,2023,220.0,200.0,3400.0,17.0,PERMANENTE
CÓRDOBA,CERETÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2019,241.0,241.0,3615.0,15.0,TRANSITORIO
CÓRDOBA,CERETÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2020,400.0,400.0,8000.0,20.0,TRANSITORIO
CÓRDOBA,CERETÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2020,200.0,200.0,4000.0,20.0,TRANSITORIO
CÓRDOBA,CERETÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2021,300.0,300.0,4800.0,16.0,TRANSITORIO
CÓRDOBA,CERETÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2021,180.0,15.0,270.0,18.0,TRANSITORIO
CÓRDOBA,CERETÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2022,350.0,290.0,5220.0,18.0,TRANSITORIO
CÓRDOBA,CERETÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2022,200.0,180.0,3240.0,18.0,TRANSITORIO
CÓRDOBA,CERETÉ,RAÍCES Y TUBÉRCULOS,RAÍCES Y TUBÉRCULOS,YUCA,2023,350.0,345.0,6210.0,18.0,TRANSITORIO
