,Codigo depto,Codigo mpio,Departamento,SUBREGION,Municipio,Grupo cultivo,Subgrupo cultivo,Cultivo,Año,Area sembrada,Area cosechada,Produccion,Rendimiento,Ciclo
163,23,23079,CORDOBA,SAN JORGE,BUENAVISTA,HORTALIZAS,AHUYAMA,AHUYAMA,2011,27.0,27.0,405.0,15.0,TRANSITORIO
164,23,23419,CORDOBA,COSTANERA,LOS CORDOBAS,HORTALIZAS,AHUYAMA,AHUYAMA,2011,22.0,22.0,220.0,10.0,TRANSITORIO
165,23,23350,CORDOBA,SAN JORGE,LA APARTADA,HORTALIZAS,AHUYAMA,AHUYAMA,2011,15.0,10.0,100.0,10.0,TRANSITORIO
166,13,13430,BOLIVAR,MOJANA BOLIVARENSE,MAGANGUE,HORTALIZAS,AHUYAMA,AHUYAMA,2011,92.0,75.0,450.0,6.0,TRANSITORIO
167,13,13030,BOLIVAR,LOBA,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2011,35.0,30.0,240.0,8.0,TRANSITORIO
168,13,13268,BOLIVAR,LOBA,EL PENON,HORTALIZAS,AHUYAMA,AHUYAMA,2011,35.0,12.0,60.0,5.0,TRANSITORIO
169,13,13468,BOLIVAR,DEPRESION MOMPOSINA,MOMPOS,HORTALIZAS,AHUYAMA,AHUYAMA,2011,10.0,5.0,75.0,15.0,TRANSITORIO
170,23,23182,CORDOBA,SABANAS,CHINU,HORTALIZAS,AHUYAMA,AHUYAMA,2011,5.0,5.0,75.0,15.0,TRANSITORIO
171,13,13300,BOLIVAR,DEPRESION MOMPOSINA,HATILLO DE LOBA,HORTALIZAS,AHUYAMA,AHUYAMA,2012,150.0,150.0,1500.0,10.0,TRANSITORIO
172,13,13430,BOLIVAR,MOJANA BOLIVARENSE,MAGANGUE,HORTALIZAS,AHUYAMA,AHUYAMA,2012,85.0,85.0,850.0,10.0,TRANSITORIO
173,13,13030,BOLIVAR,LOBA,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2012,45.0,45.0,540.0,12.0,TRANSITORIO
174,13,13074,BOLIVAR,LOBA,BARRANCO DE LOBA,HORTALIZAS,AHUYAMA,AHUYAMA,2012,35.0,35.0,420.0,12.0,TRANSITORIO
175,13,13268,BOLIVAR,LOBA,EL PENON,HORTALIZAS,AHUYAMA,AHUYAMA,2012,35.0,25.0,300.0,12.0,TRANSITORIO
176,13,13468,BOLIVAR,DEPRESION MOMPOSINA,MOMPOS,HORTALIZAS,AHUYAMA,AHUYAMA,2012,30.0,10.0,150.0,15.0,TRANSITORIO
177,13,13667,BOLIVAR,LOBA,SAN MARTIN DE LOBA,HORTALIZAS,AHUYAMA,AHUYAMA,2012,10.0,10.0,100.0,10.0,TRANSITORIO
178,13,13673,BOLIVAR,DIQUE BOLIVARENSE,SANTA CATALINA,HORTALIZAS,AHUYAMA,AHUYAMA,2012,6.0,6.0,48.0,8.0,TRANSITORIO
179,23,23079,CORDOBA,SAN JORGE,BUENAVISTA,HORTALIZAS,AHUYAMA,AHUYAMA,2012,80.0,80.0,1200.0,15.0,TRANSITORIO
180,23,23419,CORDOBA,COSTANERA,LOS CORDOBAS,HORTALIZAS,AHUYAMA,AHUYAMA,2012,22.0,22.0,220.0,10.0,TRANSITORIO
181,23,23350,CORDOBA,SAN JORGE,LA APARTADA,HORTALIZAS,AHUYAMA,AHUYAMA,2012,13.0,9.0,90.0,10.0,TRANSITORIO
182,13,13300,BOLIVAR,DEPRESION MOMPOSINA,HATILLO DE LOBA,HORTALIZAS,AHUYAMA,AHUYAMA,2012,120.0,120.0,1800.0,15.0,TRANSITORIO
183,13,13430,BOLIVAR,MOJANA BOLIVARENSE,MAGANGUE,HORTALIZAS,AHUYAMA,AHUYAMA,2012,100.0,100.0,1200.0,12.0,TRANSITORIO
184,13,13074,BOLIVAR,LOBA,BARRANCO DE LOBA,HORTALIZAS,AHUYAMA,AHUYAMA,2012,40.0,40.0,400.0,10.0,TRANSITORIO
185,13,13030,BOLIVAR,LOBA,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2012,35.0,35.0,350.0,10.0,TRANSITORIO
186,13,13268,BOLIVAR,LOBA,EL PENON,HORTALIZAS,AHUYAMA,AHUYAMA,2012,35.0,35.0,350.0,10.0,TRANSITORIO
187,13,13468,BOLIVAR,DEPRESION MOMPOSINA,MOMPOS,HORTALIZAS,AHUYAMA,AHUYAMA,2012,30.0,10.0,150.0,15.0,TRANSITORIO
188,13,13667,BOLIVAR,LOBA,SAN MARTIN DE LOBA,HORTALIZAS,AHUYAMA,AHUYAMA,2012,20.0,20.0,240.0,12.0,TRANSITORIO
189,13,13673,BOLIVAR,DIQUE BOLIVARENSE,SANTA CATALINA,HORTALIZAS,AHUYAMA,AHUYAMA,2012,3.0,3.0,24.0,8.0,TRANSITORIO
190,13,13212,BOLIVAR,MONTES DE MARIA,CORDOBA,HORTALIZAS,AHUYAMA,AHUYAMA,2013,93.0,93.0,1116.0,12.0,TRANSITORIO
191,13,13430,BOLIVAR,MOJANA BOLIVARENSE,MAGANGUE,HORTALIZAS,AHUYAMA,AHUYAMA,2013,70.0,70.0,560.0,8.0,TRANSITORIO
192,13,13030,BOLIVAR,LOBA,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2013,45.0,40.0,600.0,15.0,TRANSITORIO
193,13,13468,BOLIVAR,DEPRESION MOMPOSINA,MOMPOS,HORTALIZAS,AHUYAMA,AHUYAMA,2013,35.0,30.0,450.0,15.0,TRANSITORIO
194,13,13268,BOLIVAR,LOBA,EL PENON,HORTALIZAS,AHUYAMA,AHUYAMA,2013,30.0,30.0,360.0,12.0,TRANSITORIO
195,13,13300,BOLIVAR,DEPRESION MOMPOSINA,HATILLO DE LOBA,HORTALIZAS,AHUYAMA,AHUYAMA,2013,30.0,30.0,360.0,12.0,TRANSITORIO
196,13,13673,BOLIVAR,DIQUE BOLIVARENSE,SANTA CATALINA,HORTALIZAS,AHUYAMA,AHUYAMA,2013,6.0,6.0,60.0,10.0,TRANSITORIO
197,23,23001,CORDOBA,CENTRO,MONTERIA,HORTALIZAS,AHUYAMA,AHUYAMA,2013,30.0,30.0,450.0,15.0,TRANSITORIO
198,23,23419,CORDOBA,COSTANERA,LOS CORDOBAS,HORTALIZAS,AHUYAMA,AHUYAMA,2013,22.0,22.0,220.0,10.0,TRANSITORIO
199,23,23350,CORDOBA,SAN JORGE,LA APARTADA,HORTALIZAS,AHUYAMA,AHUYAMA,2013,20.0,20.0,200.0,10.0,TRANSITORIO
200,23,23672,CORDOBA,COSTANERA,SAN ANTERO,HORTALIZAS,AHUYAMA,AHUYAMA,2013,1.0,1.0,6.0,8.0,TRANSITORIO
201,13,13430,BOLIVAR,MOJANA BOLIVARENSE,MAGANGUE,HORTALIZAS,AHUYAMA,AHUYAMA,2013,120.0,120.0,1200.0,10.0,TRANSITORIO
202,13,13468,BOLIVAR,DEPRESION MOMPOSINA,MOMPOS,HORTALIZAS,AHUYAMA,AHUYAMA,2013,32.0,32.0,480.0,15.0,TRANSITORIO
203,13,13268,BOLIVAR,LOBA,EL PENON,HORTALIZAS,AHUYAMA,AHUYAMA,2013,15.0,15.0,150.0,10.0,TRANSITORIO
204,13,13673,BOLIVAR,DIQUE BOLIVARENSE,SANTA CATALINA,HORTALIZAS,AHUYAMA,AHUYAMA,2013,3.0,3.0,30.0,10.0,TRANSITORIO
205,23,23079,CORDOBA,SAN JORGE,BUENAVISTA,HORTALIZAS,AHUYAMA,AHUYAMA,2013,30.0,30.0,450.0,15.0,TRANSITORIO
206,23,23672,CORDOBA,COSTANERA,SAN ANTERO,HORTALIZAS,AHUYAMA,AHUYAMA,2013,6.0,6.0,48.0,8.0,TRANSITORIO
207,13,13647,BOLIVAR,DIQUE BOLIVARENSE,SAN ESTANISLAO,HORTALIZAS,AHUYAMA,AHUYAMA,2014,130.0,65.0,650.0,10.0,TRANSITORIO
208,13,13430,BOLIVAR,MOJANA BOLIVARENSE,MAGANGUE,HORTALIZAS,AHUYAMA,AHUYAMA,2014,70.0,70.0,560.0,8.0,TRANSITORIO
209,13,13468,BOLIVAR,DEPRESION MOMPOSINA,MOMPOS,HORTALIZAS,AHUYAMA,AHUYAMA,2014,40.0,30.0,450.0,15.0,TRANSITORIO
210,13,13030,BOLIVAR,LOBA,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2014,30.0,25.0,375.0,15.0,TRANSITORIO
211,13,13268,BOLIVAR,LOBA,EL PENON,HORTALIZAS,AHUYAMA,AHUYAMA,2014,30.0,30.0,360.0,12.0,TRANSITORIO
212,13,13300,BOLIVAR,DEPRESION MOMPOSINA,HATILLO DE LOBA,HORTALIZAS,AHUYAMA,AHUYAMA,2014,30.0,30.0,360.0,12.0,TRANSITORIO
213,13,13074,BOLIVAR,LOBA,BARRANCO DE LOBA,HORTALIZAS,AHUYAMA,AHUYAMA,2014,20.0,20.0,80.0,4.0,TRANSITORIO
214,23,23001,CORDOBA,CENTRO,MONTERIA,HORTALIZAS,AHUYAMA,AHUYAMA,2014,80.0,80.0,1200.0,15.0,TRANSITORIO
215,23,23672,CORDOBA,COSTANERA,SAN ANTERO,HORTALIZAS,AHUYAMA,AHUYAMA,2014,1.0,1.0,6.0,8.0,TRANSITORIO
216,13,13430,BOLIVAR,MOJANA BOLIVARENSE,MAGANGUE,HORTALIZAS,AHUYAMA,AHUYAMA,2014,120.0,120.0,1200.0,10.0,TRANSITORIO
217,13,13468,BOLIVAR,DEPRESION MOMPOSINA,MOMPOS,HORTALIZAS,AHUYAMA,AHUYAMA,2014,40.0,40.0,600.0,15.0,TRANSITORIO
218,13,13030,BOLIVAR,LOBA,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2014,25.0,20.0,300.0,15.0,TRANSITORIO
219,13,13268,BOLIVAR,LOBA,EL PENON,HORTALIZAS,AHUYAMA,AHUYAMA,2014,20.0,20.0,240.0,12.0,TRANSITORIO
220,13,13673,BOLIVAR,DIQUE BOLIVARENSE,SANTA CATALINA,HORTALIZAS,AHUYAMA,AHUYAMA,2014,6.0,6.0,60.0,10.0,TRANSITORIO
221,23,23079,CORDOBA,SAN JORGE,BUENAVISTA,HORTALIZAS,AHUYAMA,AHUYAMA,2014,20.0,20.0,300.0,15.0,TRANSITORIO
222,23,23672,CORDOBA,COSTANERA,SAN ANTERO,HORTALIZAS,AHUYAMA,AHUYAMA,2014,6.0,6.0,48.0,8.0,TRANSITORIO
223,23,23350,CORDOBA,SAN JORGE,LA APARTADA,HORTALIZAS,AHUYAMA,AHUYAMA,2014,5.0,5.0,50.0,10.0,TRANSITORIO
224,13,13647,BOLIVAR,DIQUE BOLIVARENSE,SAN ESTANISLAO,HORTALIZAS,AHUYAMA,AHUYAMA,2015,130.0,50.0,500.0,10.0,TRANSITORIO
225,13,13212,BOLIVAR,MONTES DE MARIA,CORDOBA,HORTALIZAS,AHUYAMA,AHUYAMA,2015,100.0,80.0,560.0,7.0,TRANSITORIO
226,13,13430,BOLIVAR,MOJANA BOLIVARENSE,MAGANGUE,HORTALIZAS,AHUYAMA,AHUYAMA,2015,70.0,55.0,440.0,8.0,TRANSITORIO
227,13,13468,BOLIVAR,DEPRESION MOMPOSINA,MOMPOS,HORTALIZAS,AHUYAMA,AHUYAMA,2015,50.0,30.0,270.0,9.0,TRANSITORIO
228,13,13030,BOLIVAR,LOBA,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2015,30.0,30.0,450.0,15.0,TRANSITORIO
229,13,13268,BOLIVAR,LOBA,EL PENON,HORTALIZAS,AHUYAMA,AHUYAMA,2015,30.0,25.0,250.0,10.0,TRANSITORIO
230,13,13074,BOLIVAR,LOBA,BARRANCO DE LOBA,HORTALIZAS,AHUYAMA,AHUYAMA,2015,20.0,18.0,72.0,4.0,TRANSITORIO
231,13,13300,BOLIVAR,DEPRESION MOMPOSINA,HATILLO DE LOBA,HORTALIZAS,AHUYAMA,AHUYAMA,2015,20.0,20.0,200.0,10.0,TRANSITORIO
232,23,23001,CORDOBA,CENTRO,MONTERIA,HORTALIZAS,AHUYAMA,AHUYAMA,2015,80.0,80.0,1200.0,15.0,TRANSITORIO
233,13,13430,BOLIVAR,MOJANA BOLIVARENSE,MAGANGUE,HORTALIZAS,AHUYAMA,AHUYAMA,2015,130.0,120.0,1200.0,10.0,TRANSITORIO
234,13,13468,BOLIVAR,DEPRESION MOMPOSINA,MOMPOS,HORTALIZAS,AHUYAMA,AHUYAMA,2015,50.0,50.0,600.0,12.0,TRANSITORIO
235,13,13030,BOLIVAR,LOBA,ALTOS DEL ROSARIO,HORTALIZAS,AHUYAMA,AHUYAMA,2015,25.0,22.0,330.0,15.0,TRANSITORIO
236,13,13268,BOLIVAR,LOBA,EL PENON,HORTALIZAS,AHUYAMA,AHUYAMA,2015,20.0,20.0,200.0,10.0,TRANSITORIO
237,13,13673,BOLIVAR,DIQUE BOLIVARENSE,SANTA CATALINA,HORTALIZAS,AHUYAMA,AHUYAMA,2015,6.0,6.0,60.0,10.0,TRANSITORIO
238,23,23079,CORDOBA,SAN JORGE,BUENAVISTA,HORTALIZAS,AHUYAMA,AHUYAMA,2015,15.0,15.0,150.0,10.0,TRANSITORIO
239,23,23350,CORDOBA,SAN JORGE,LA APARTADA,HORTALIZAS,AHUYAMA,AHUYAMA,2015,11.0,11.0,77.0,7.0,TRANSITORIO
240,23,23182,CORDOBA,SABANAS,CHINU,HORTALIZAS,AHUYAMA,AHUYAMA,2015,5.0,5.0,75.0,15.0,TRANSITORIO
241,13,13549,BOLIVAR,MOJANA BOLIVARENSE,PINILLOS,HORTALIZAS,AHUYAMA,AHUYAMA,2016,700.0,580.0,8700.0,15.0,TRANSITORIO
242,13,13430,BOLIVAR,MOJANA BOLIVARENSE,MAGANGUE,HORTALIZAS,AHUYAMA,AHUYAMA,2016,400.0,350.0,2975.0,8.5,TRANSITORIO
243,13,13647,BOLIVAR,DIQUE BOLIVARENSE,SAN ESTANISLAO,HORTALIZAS,AHUYAMA,AHUYAMA,2016,50.0,40.0,400.0,10.0,TRANSITORIO
244,13,13468,BOLIVAR,DEPRESION MOMPOSINA,MOMPOS,HORTALIZAS,AHUYAMA,AHUYAMA,2016,48.0,29.0,244.0,8.55,TRANSITORIO
245,13,13268,BOLIVAR,LOBA,EL PENON,HORTALIZAS,AHUYAMA,AHUYAMA,2016,43.0,40.0,480.0,12.0,TRANSITORIO
246,13,13300,BOLIVAR,DEPRESION MOMPOSINA,HATILLO DE LOBA,HORTALIZAS,AHUYAMA,AHUYAMA,2016,30.0,25.0,300.0,12.0,TRANSITORIO
247,13,13006,BOLIVAR,MOJANA BOLIVARENSE,ACHI,HORTALIZAS,AHUYAMA,AHUYAMA,2016,15.0,15.0,225.0,15.0,TRANSITORIO
248,23,23001,CORDOBA,CENTRO,MONTERIA,HORTALIZAS,AHUYAMA,AHUYAMA,2016,215.0,200.0,3000.0,15.0,TRANSITORIO
249,23,23350,CORDOBA,SAN JORGE,LA APARTADA,HORTALIZAS,AHUYAMA,AHUYAMA,2016,25.0,20.0,200.0,10.0,TRANSITORIO
250,13,13430,BOLIVAR,MOJANA BOLIVARENSE,MAGANGUE,HORTALIZAS,AHUYAMA,AHUYAMA,2016,200.0,200.0,1800.0,9.0,TRANSITORIO
251,13,13549,BOLIVAR,MOJANA BOLIVARENSE,PINILLOS,HORTALIZAS,AHUYAMA,AHUYAMA,2016,150.0,100.0,1500.0,15.0,TRANSITORIO
252,13,13468,BOLIVAR,DEPRESION MOMPOSINA,MOMPOS,HORTALIZAS,AHUYAMA,AHUYAMA,2016,51.0,51.0,624.0,12.24,TRANSITORIO
253,13,13006,BOLIVAR,MOJANA BOLIVARENSE,ACHI,HORTALIZAS,AHUYAMA,AHUYAMA,2016,50.0,25.0,300.0,12.0,TRANSITORIO
254,13,13268,BOLIVAR,LOBA,EL PENON,HORTALIZAS,AHUYAMA,AHUYAMA,2016,20.0,20.0,240.0,12.0,TRANSITORIO
255,13,13300,BOLIVAR,DEPRESION MOMPOSINA,HATILLO DE LOBA,HORTALIZAS,AHUYAMA,AHUYAMA,2016,15.0,10.0,120.0,12.0,TRANSITORIO
256,13,13673,BOLIVAR,DIQUE BOLIVARENSE,SANTA CATALINA,HORTALIZAS,AHUYAMA,AHUYAMA,2016,8.0,8.0,80.0,10.0,TRANSITORIO
257,23,23350,CORDOBA,SAN JORGE,LA APARTADA,HORTALIZAS,AHUYAMA,AHUYAMA,2016,26.0,20.0,200.0,10.0,TRANSITORIO
258,23,23079,CORDOBA,SAN JORGE,BUENAVISTA,HORTALIZAS,AHUYAMA,AHUYAMA,2016,20.0,20.0,200.0,10.0,TRANSITORIO
259,23,23670,CORDOBA,SABANAS,SAN ANDRES DE SOTAVENTO,HORTALIZAS,AJI,AJI,2007,50.0,50.0,400.0,8.0,ANUAL
260,13,13549,BOLIVAR,MOJANA BOLIVARENSE,PINILLOS,HORTALIZAS,AHUYAMA,AHUYAMA,2017,600.0,400.0,6000.0,15.0,TRANSITORIO
261,13,13430,BOLIVAR,MOJANA BOLIVARENSE,MAGANGUE,HORTALIZAS,AHUYAMA,AHUYAMA,2017,400.0,400.0,6000.0,15.0,TRANSITORIO
262,13,13468,BOLIVAR,DEPRESION MOMPOSINA,MOMPOS,HORTALIZAS,AHUYAMA,AHUYAMA,2017,150.0,150.0,300.0,2.0,TRANSITORIO
263,13,13268,BOLIVAR,LOBA,EL PENON,HORTALIZAS,AHUYAMA,AHUYAMA,2017,50.0,25.0,300.0,12.0,TRANSITORIO
264,13,13647,BOLIVAR,DIQUE BOLIVARENSE,SAN ESTANISLAO,HORTALIZAS,AHUYAMA,AHUYAMA,2017,50.0,40.0,400.0,10.0,TRANSITORIO
265,13,13300,BOLIVAR,DEPRESION MOMPOSINA,HATILLO DE LOBA,HORTALIZAS,AHUYAMA,AHUYAMA,2017,48.0,40.0,480.0,12.0,TRANSITORIO
266,13,13006,BOLIVAR,MOJANA BOLIVARENSE,ACHI,HORTALIZAS,AHUYAMA,AHUYAMA,2017,20.0,20.0,320.0,16.0,TRANSITORIO
267,23,23001,CORDOBA,CENTRO,MONTERIA,HORTALIZAS,AHUYAMA,AHUYAMA,2017,180.0,120.0,660.0,5.5,TRANSITORIO
268,23,23350,CORDOBA,SAN JORGE,LA APARTADA,HORTALIZAS,AHUYAMA,AHUYAMA,2017,25.0,25.0,375.0,15.0,TRANSITORIO
269,23,23417,CORDOBA,BAJO SINU,LORICA,HORTALIZAS,AJI,AJI,2007,25.0,25.0,300.0,12.0,ANUAL
270,13,13468,BOLIVAR,DEPRESION MOMPOSINA,MOMPOS,HORTALIZAS,AHUYAMA,AHUYAMA,2017,200.0,150.0,300.0,2.0,TRANSITORIO
271,13,13549,BOLIVAR,MOJANA BOLIVARENSE,PINILLOS,HORTALIZAS,AHUYAMA,AHUYAMA,2017,200.0,200.0,3000.0,15.0,TRANSITORIO
272,13,13006,BOLIVAR,MOJANA BOLIVARENSE,ACHI,HORTALIZAS,AHUYAMA,AHUYAMA,2017,50.0,48.0,576.0,12.0,TRANSITORIO
273,13,13268,BOLIVAR,LOBA,EL PENON,HORTALIZAS,AHUYAMA,AHUYAMA,2017,15.0,15.0,180.0,12.0,TRANSITORIO
274,13,13673,BOLIVAR,DIQUE BOLIVARENSE,SANTA CATALINA,HORTALIZAS,AHUYAMA,AHUYAMA,2017,8.0,7.0,65.0,10.0,TRANSITORIO
275,23,23079,CORDOBA,SAN JORGE,BUENAVISTA,HORTALIZAS,AHUYAMA,AHUYAMA,2017,20.0,20.0,200.0,10.0,TRANSITORIO
276,23,23350,CORDOBA,SAN JORGE,LA APARTADA,HORTALIZAS,AHUYAMA,AHUYAMA,2017,10.0,8.0,80.0,10.0,TRANSITORIO
277,13,13430,BOLIVAR,MOJANA BOLIVARENSE,MAGANGUE,HORTALIZAS,AHUYAMA,AHUYAMA,2018,409.0,409.0,6299.0,15.4,TRANSITORIO
278,13,13549,BOLIVAR,MOJANA BOLIVARENSE,PINILLOS,HORTALIZAS,AHUYAMA,AHUYAMA,2018,300.0,300.0,4500.0,15.0,TRANSITORIO
279,13,13468,BOLIVAR,DEPRESION MOMPOSINA,MOMPOS,HORTALIZAS,AHUYAMA,AHUYAMA,2018,200.0,200.0,400.0,2.0,TRANSITORIO
280,13,13006,BOLIVAR,MOJANA BOLIVARENSE,ACHI,HORTALIZAS,AHUYAMA,AHUYAMA,2018,60.0,60.0,720.0,12.0,TRANSITORIO
281,13,13647,BOLIVAR,DIQUE BOLIVARENSE,SAN ESTANISLAO,HORTALIZAS,AHUYAMA,AHUYAMA,2018,52.0,52.0,527.0,10.13,TRANSITORIO
282,13,13300,BOLIVAR,DEPRESION MOMPOSINA,HATILLO DE LOBA,HORTALIZAS,AHUYAMA,AHUYAMA,2018,49.0,49.0,611.0,12.47,TRANSITORIO
283,13,13268,BOLIVAR,LOBA,EL PENON,HORTALIZAS,AHUYAMA,AHUYAMA,2018,15.0,15.0,180.0,12.0,TRANSITORIO
284,23,23001,CORDOBA,CENTRO,MONTERIA,HORTALIZAS,AHUYAMA,AHUYAMA,2018,185.0,185.0,1020.0,5.52,TRANSITORIO
285,23,23350,CORDOBA,SAN JORGE,LA APARTADA,HORTALIZAS,AHUYAMA,AHUYAMA,2018,25.0,25.0,250.0,10.0,TRANSITORIO
286,23,23675,CORDOBA,COSTANERA,SAN BERNARDO DEL VIENTO,HORTALIZAS,AJI,AJI,2007,14.0,14.0,77.0,5.5,ANUAL
287,23,23189,CORDOBA,SINU MEDIO,CIENAGA DE ORO,HORTALIZAS,AJI,AJI,2007,9.0,6.0,30.0,5.0,ANUAL
288,23,23686,CORDOBA,SINU MEDIO,SAN PELAYO,HORTALIZAS,AJI,AJI,2007,9.0,8.0,70.0,8.75,ANUAL
289,23,23670,CORDOBA,SABANAS,SAN ANDRES DE SOTAVENTO,HORTALIZAS,AJI,AJI,2008,97.0,97.0,848.0,8.74,ANUAL
290,23,23417,CORDOBA,BAJO SINU,LORICA,HORTALIZAS,AJI,AJI,2008,58.0,58.0,870.0,15.0,ANUAL
291,23,23672,CORDOBA,COSTANERA,SAN ANTERO,HORTALIZAS,AJI,AJI,2008,18.0,16.0,145.0,9.06,ANUAL
292,23,23419,CORDOBA,COSTANERA,LOS CORDOBAS,HORTALIZAS,AJI,AJI,2008,13.0,10.0,106.0,10.6,ANUAL
293,23,23189,CORDOBA,SINU MEDIO,CIENAGA DE ORO,HORTALIZAS,AJI,AJI,2008,12.0,12.0,48.0,4.0,ANUAL
294,23,23570,CORDOBA,SAN JORGE,PUEBLO NUEVO,HORTALIZAS,AJI,AJI,2008,12.0,12.0,84.0,7.0,ANUAL
295,23,23675,CORDOBA,COSTANERA,SAN BERNARDO DEL VIENTO,HORTALIZAS,AJI,AJI,2008,10.0,10.0,57.0,5.7,ANUAL
296,23,23686,CORDOBA,SINU MEDIO,SAN PELAYO,HORTALIZAS,AJI,AJI,2008,10.0,8.0,72.0,9.0,ANUAL
297,23,23162,CORDOBA,SINU MEDIO,CERETE,HORTALIZAS,AJI,AJI,2008,6.0,3.0,16.0,5.33,ANUAL
298,23,23555,CORDOBA,SAN JORGE,PLANETA RICA,HORTALIZAS,AJI,AJI,2008,6.0,6.0,120.0,20.0,ANUAL
299,23,23168,CORDOBA,BAJO SINU,CHIMA,HORTALIZAS,AJI,AJI,2008,3.0,3.0,20.0,6.67,ANUAL
300,23,23300,CORDOBA,BAJO SINU,COTORRA,HORTALIZAS,AJI,AJI,2008,3.0,1.0,10.0,10.0,ANUAL
301,23,23670,CORDOBA,SABANAS,SAN ANDRES DE SOTAVENTO,HORTALIZAS,AJI,AJI,2009,80.0,42.0,336.0,8.0,ANUAL
302,23,23417,CORDOBA,BAJO SINU,LORICA,HORTALIZAS,AJI,AJI,2009,36.0,35.0,463.0,13.23,ANUAL
303,23,23672,CORDOBA,COSTANERA,SAN ANTERO,HORTALIZAS,AJI,AJI,2009,15.0,14.0,140.0,10.0,ANUAL
304,23,23419,CORDOBA,COSTANERA,LOS CORDOBAS,HORTALIZAS,AJI,AJI,2009,12.0,9.0,111.0,12.0,ANUAL
305,23,23675,CORDOBA,COSTANERA,SAN BERNARDO DEL VIENTO,HORTALIZAS,AJI,AJI,2009,11.0,11.0,59.0,5.36,ANUAL
306,23,23686,CORDOBA,SINU MEDIO,SAN PELAYO,HORTALIZAS,AJI,AJI,2009,10.0,10.0,80.0,8.0,ANUAL
307,23,23189,CORDOBA,SINU MEDIO,CIENAGA DE ORO,HORTALIZAS,AJI,AJI,2009,6.0,6.0,21.0,3.5,ANUAL
308,23,23555,CORDOBA,SAN JORGE,PLANETA RICA,HORTALIZAS,AJI,AJI,2009,6.0,6.0,115.0,19.17,ANUAL
309,23,23079,CORDOBA,SAN JORGE,BUENAVISTA,HORTALIZAS,AJI,AJI,2009,5.0,5.0,15.0,3.0,ANUAL
310,23,23162,CORDOBA,SINU MEDIO,CERETE,HORTALIZAS,AJI,AJI,2009,4.0,4.0,25.0,6.25,ANUAL
311,23,23300,CORDOBA,BAJO SINU,COTORRA,HORTALIZAS,AJI,AJI,2009,3.0,3.0,29.0,9.6,ANUAL
312,23,23574,CORDOBA,COSTANERA,PUERTO ESCONDIDO,HORTALIZAS,AJI,AJI,2009,14.0,14.0,39.0,2.79,TRANSITORIO
313,23,23670,CORDOBA,SABANAS,SAN ANDRES DE SOTAVENTO,HORTALIZAS,AJI,AJI,2010,46.0,46.0,322.0,7.0,ANUAL
314,23,23417,CORDOBA,BAJO SINU,LORICA,HORTALIZAS,AJI,AJI,2010,34.0,32.0,364.0,11.38,ANUAL
315,23,23686,CORDOBA,SINU MEDIO,SAN PELAYO,HORTALIZAS,AJI,AJI,2010,20.0,13.0,104.0,8.0,ANUAL
316,23,23555,CORDOBA,SAN JORGE,PLANETA RICA,HORTALIZAS,AJI,AJI,2010,18.0,18.0,270.0,15.0,ANUAL
317,23,23419,CORDOBA,COSTANERA,LOS CORDOBAS,HORTALIZAS,AJI,AJI,2010,16.0,12.0,142.0,12.0,ANUAL
318,23,23675,CORDOBA,COSTANERA,SAN BERNARDO DEL VIENTO,HORTALIZAS,AJI,AJI,2010,15.0,5.0,125.0,25.0,ANUAL
319,23,23672,CORDOBA,COSTANERA,SAN ANTERO,HORTALIZAS,AJI,AJI,2010,12.0,10.0,100.0,10.0,ANUAL
320,23,23001,CORDOBA,CENTRO,MONTERIA,HORTALIZAS,AJI,AJI,2010,3.0,3.0,10.0,4.0,ANUAL
321,23,23162,CORDOBA,SINU MEDIO,CERETE,HORTALIZAS,AJI,AJI,2010,1.0,1.0,12.0,8.4,ANUAL
322,23,23574,CORDOBA,COSTANERA,PUERTO ESCONDIDO,HORTALIZAS,AJI,AJI,2010,10.0,10.0,60.0,6.0,TRANSITORIO
323,23,23350,CORDOBA,SAN JORGE,LA APARTADA,HORTALIZAS,AJI,AJI,2010,3.0,1.0,3.0,2.5,TRANSITORIO
324,23,23574,CORDOBA,COSTANERA,PUERTO ESCONDIDO,HORTALIZAS,AJI,AJI,2010,10.0,10.0,60.0,6.0,TRANSITORIO
325,23,23350,CORDOBA,SAN JORGE,LA APARTADA,HORTALIZAS,AJI,AJI,2010,3.0,0.0,0.0,0.0,TRANSITORIO
326,23,23162,CORDOBA,SINU MEDIO,CERETE,HORTALIZAS,AJI,AJI,2010,3.0,1.0,15.0,15.0,TRANSITORIO
327,23,23670,CORDOBA,SABANAS,SAN ANDRES DE SOTAVENTO,HORTALIZAS,AJI,AJI,2011,46.0,8.0,56.0,7.0,TRANSITORIO
