Código Dane departamento,Departamento,Código Dane municipio,Municipio,Grupo cultivo,Subgrupo,Cultivo,Desagregación cultivo,Año,Periodo,Área sembrada,Área cosechada,Producción,Rendimiento,Ciclo del cultivo,Estado físico del cultivo,Código del cultivo,Nombre científico del cultivo
13,Bolívar,13160,Cantagallo,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2021,2021,556.00,300.00,870.00,2.90,Permanente,Aceite crudo,2070400,Elaeis guineensis
13,Bolívar,13160,Cantagallo,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2022,2022,596.00,474.00,1374.60,2.90,Permanente,Aceite crudo,2070400,Elaeis guineensis
13,Bolívar,13160,Cantagallo,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2023,2023,773.00,552.00,1600.80,2.90,Permanente,Aceite crudo,2070400,Elaeis guineensis
13,Bolívar,13160,Cantagallo,Frutales,Demás frutales,Plátano,Plátano consumo interno,2019,2019,125.00,100.00,600.00,6.00,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13160,Cantagallo,Frutales,Demás frutales,Plátano,Plátano consumo interno,2020,2020,125.00,125.00,750.00,6.00,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13160,Cantagallo,Frutales,Demás frutales,Plátano,Plátano consumo interno,2021,2021,108.00,97.00,1067.00,11.00,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13160,Cantagallo,Frutales,Demás frutales,Plátano,Plátano consumo interno,2022,2022,323.00,103.00,1133.00,11.00,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13160,Cantagallo,Frutales,Demás frutales,Plátano,Plátano consumo interno,2023,2023,323.00,323.00,3553.00,11.00,Permanente,En fresco,2045802,Musa x paradisiaca
13,Bolívar,13160,Cantagallo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019A,583.00,583.00,8745.00,15.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13160,Cantagallo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2019,2019B,597.00,597.00,5970.00,10.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13160,Cantagallo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020A,605.00,605.00,4840.00,8.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13160,Cantagallo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2020,2020B,642.00,642.00,5136.00,8.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13160,Cantagallo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021A,345.00,45.00,495.00,11.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13160,Cantagallo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2021,2021B,217.00,34.00,442.00,13.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13160,Cantagallo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,365.00,200.00,2600.00,13.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13160,Cantagallo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,320.00,365.00,4745.00,13.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13160,Cantagallo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023A,365.00,320.00,4160.00,13.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13160,Cantagallo,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2023,2023B,350.00,365.00,4745.00,13.00,Transitorio,En fresco,1081001,Manihot esculenta
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Ají,Ají,2019,2019B,4.00,4.00,20.00,5.00,Transitorio,En fresco,1050300,Capsicum L.
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Ají,Ají,2020,2020B,5.00,4.00,80.00,20.00,Transitorio,En fresco,1050300,Capsicum L.
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Ají,Ají,2021,2021B,5.00,4.00,50.00,12.50,Transitorio,En fresco,1050300,Capsicum L.
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Ají,Ají,2022,2022B,5.00,4.00,40.00,10.00,Transitorio,En fresco,1050300,Capsicum L.
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Ají,Ají,2023,2023B,5.00,4.00,8.00,2.00,Transitorio,En fresco,1050300,Capsicum L.
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Arroz,Arroz secano manual,2019,2019A,8.00,8.00,16.00,2.00,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Arroz,Arroz secano manual,2019,2019B,90.00,90.00,180.00,2.00,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Arroz,Arroz secano mecanizado,2019,2019B,162.00,162.00,727.38,4.49,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Arroz,Arroz secano manual,2020,2020A,15.00,10.00,30.00,3.00,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Arroz,Arroz secano manual,2020,2020B,95.00,90.00,321.30,3.57,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Arroz,Arroz secano mecanizado,2020,2020B,181.00,180.00,810.00,4.50,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Arroz,Arroz secano manual,2021,2021A,15.00,14.00,35.70,2.55,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Arroz,Arroz secano manual,2021,2021B,95.00,90.00,345.10,3.83,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Arroz,Arroz secano mecanizado,2021,2021B,190.00,187.00,535.50,2.86,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Arroz,Arroz secano manual,2022,2022A,20.00,90.00,374.85,4.16,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Arroz,Arroz secano mecanizado,2022,2022B,150.00,10.00,47.60,4.76,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Arroz,Arroz secano manual,2022,2022B,100.00,20.00,119.00,5.95,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Arroz,Arroz secano manual,2023,2023A,20.00,110.00,458.15,4.16,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Arroz,Arroz secano mecanizado,2023,2023A,0.00,140.00,560.00,4.00,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Arroz,Arroz secano manual,2023,2023B,90.00,0.00,0.00,0.00,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Arroz,Arroz secano mecanizado,2023,2023B,200.00,0.00,0.00,0.00,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2019,2019A,3.00,3.00,12.00,4.00,Transitorio,En fresco,1050800,Solanum melongena
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2019,2019B,6.00,6.00,30.00,5.00,Transitorio,En fresco,1050800,Solanum melongena
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2020,2020A,2.00,2.00,40.00,20.00,Transitorio,En fresco,1050800,Solanum melongena
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2020,2020B,5.00,4.00,40.00,10.00,Transitorio,En fresco,1050800,Solanum melongena
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2021,2021A,2.00,2.00,35.00,17.50,Transitorio,En fresco,1050800,Solanum melongena
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2021,2021B,5.00,4.00,41.00,10.25,Transitorio,En fresco,1050800,Solanum melongena
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2022,2022A,2.00,2.00,0.60,0.30,Transitorio,En fresco,1050800,Solanum melongena
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2022,2022B,4.00,4.00,41.20,10.30,Transitorio,En fresco,1050800,Solanum melongena
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2023,2023A,3.00,3.00,7.50,2.50,Transitorio,En fresco,1050800,Solanum melongena
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Berenjena,Berenjena,2023,2023B,5.00,5.00,12.50,2.50,Transitorio,En fresco,1050800,Solanum melongena
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de hoja,Cilantro,Cilantro,2019,2019B,3.00,3.00,3.00,1.00,Transitorio,En fresco,1051300,Coriandrum sativum
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de hoja,Cilantro,Cilantro,2020,2020B,2.00,2.00,20.00,10.00,Transitorio,En fresco,1051300,Coriandrum sativum
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de hoja,Cilantro,Cilantro,2021,2021B,2.00,2.00,20.00,10.00,Transitorio,En fresco,1051300,Coriandrum sativum
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de hoja,Cilantro,Cilantro,2022,2022B,1.00,1.00,10.00,10.00,Transitorio,En fresco,1051300,Coriandrum sativum
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de hoja,Cilantro,Cilantro,2023,2023B,0.50,0.40,0.80,2.00,Transitorio,En fresco,1051300,Coriandrum sativum
13,Bolívar,13001,Cartagena de Indias,Frutales,Caducifolios,Ciruela,Ciruela,2019,2019,30.00,30.00,300.00,10.00,Permanente,En fresco,2041800,Prunus domestica
13,Bolívar,13001,Cartagena de Indias,Frutales,Caducifolios,Ciruela,Ciruela,2020,2020,30.00,30.00,225.00,7.50,Permanente,En fresco,2041800,Prunus domestica
13,Bolívar,13001,Cartagena de Indias,Frutales,Caducifolios,Ciruela,Ciruela,2021,2021,30.00,30.00,219.90,7.33,Permanente,En fresco,2041800,Prunus domestica
13,Bolívar,13001,Cartagena de Indias,Frutales,Caducifolios,Ciruela,Ciruela,2022,2022,30.00,30.00,210.00,7.00,Permanente,En fresco,2041800,Prunus domestica
13,Bolívar,13001,Cartagena de Indias,Frutales,Caducifolios,Ciruela,Ciruela,2023,2023,28.00,28.00,224.00,8.00,Permanente,En fresco,2041800,Prunus domestica
13,Bolívar,13001,Cartagena de Indias,Frutales,Aráceas,Coco,Coco,2019,2019,170.00,160.00,3600.00,22.50,Permanente,En fresco,2041900,Cocos nucifera
13,Bolívar,13001,Cartagena de Indias,Frutales,Aráceas,Coco,Coco,2020,2020,175.00,170.00,1700.00,10.00,Permanente,En fresco,2041900,Cocos nucifera
13,Bolívar,13001,Cartagena de Indias,Frutales,Aráceas,Coco,Coco,2021,2021,175.00,175.00,1699.25,9.71,Permanente,En fresco,2041900,Cocos nucifera
13,Bolívar,13001,Cartagena de Indias,Frutales,Aráceas,Coco,Coco,2022,2022,172.00,170.00,1530.00,9.00,Permanente,En fresco,2041900,Cocos nucifera
13,Bolívar,13001,Cartagena de Indias,Frutales,Aráceas,Coco,Coco,2023,2023,167.00,165.00,1320.00,8.00,Permanente,En fresco,2041900,Cocos nucifera
13,Bolívar,13001,Cartagena de Indias,Leguminosas,Leguminosas,Frijol,Frijol,2019,2019B,14.00,14.00,9.79,0.70,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13001,Cartagena de Indias,Leguminosas,Leguminosas,Frijol,Frijol,2020,2020B,15.00,14.00,14.00,1.00,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13001,Cartagena de Indias,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,15.00,13.00,13.00,1.00,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13001,Cartagena de Indias,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,50.00,0.00,0.00,0.00,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13001,Cartagena de Indias,Leguminosas,Leguminosas,Frijol,Frijol,2023,2023B,35.00,30.00,24.00,0.80,Transitorio,Grano seco,1060200,Phaseolus vulgaris
13,Bolívar,13001,Cartagena de Indias,Frutales,Anonáceas,Guanábana,Guanábana,2019,2019,12.00,9.00,90.00,10.00,Permanente,En fresco,2042900,Annona muricata
13,Bolívar,13001,Cartagena de Indias,Frutales,Anonáceas,Guanábana,Guanábana,2020,2020,12.00,10.00,120.00,12.00,Permanente,En fresco,2042900,Annona muricata
13,Bolívar,13001,Cartagena de Indias,Frutales,Anonáceas,Guanábana,Guanábana,2021,2021,12.00,12.00,110.04,9.17,Permanente,En fresco,2042900,Annona muricata
13,Bolívar,13001,Cartagena de Indias,Frutales,Anonáceas,Guanábana,Guanábana,2022,2022,13.00,12.00,108.00,9.00,Permanente,En fresco,2042900,Annona muricata
13,Bolívar,13001,Cartagena de Indias,Frutales,Anonáceas,Guanábana,Guanábana,2023,2023,15.00,11.00,99.00,9.00,Permanente,En fresco,2042900,Annona muricata
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Maíz,Maíz tradicional,2019,2019A,30.00,30.00,30.00,1.00,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Maíz,Maíz tradicional,2019,2019B,70.00,70.00,70.00,1.00,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020A,40.00,35.00,35.00,1.00,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Maíz,Maíz tradicional,2020,2020B,80.00,75.00,75.00,1.00,Transitorio,En fresco,1010497,Zea mays
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021A,20.00,20.00,9.79,0.49,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021A,20.00,20.00,9.79,0.49,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021B,40.00,35.00,30.00,0.86,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021B,40.00,35.00,30.00,0.86,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,20.00,20.00,20.00,1.00,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,25.00,25.00,25.00,1.00,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,5.00,5.00,5.00,1.00,Transitorio,Grano seco,1010404,Zea mays
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,40.00,30.00,30.00,1.00,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023A,35.00,30.00,45.00,1.50,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13001,Cartagena de Indias,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2023,2023B,60.00,50.00,50.00,1.00,Transitorio,Grano seco,1010402,Zea mays
13,Bolívar,13001,Cartagena de Indias,Frutales,Demás frutales,Mango,Mango demás variedades,2019,2019,20.00,17.00,340.00,20.00,Permanente,En fresco,2044299,Mangifera indica
13,Bolívar,13001,Cartagena de Indias,Frutales,Demás frutales,Mango,Mango demás variedades,2020,2020,23.00,20.00,230.00,11.50,Permanente,En fresco,2044299,Mangifera indica
13,Bolívar,13001,Cartagena de Indias,Frutales,Demás frutales,Mango,Mango demás variedades,2021,2021,24.00,24.00,229.92,9.58,Permanente,En fresco,2044299,Mangifera indica
13,Bolívar,13001,Cartagena de Indias,Frutales,Demás frutales,Mango,Mango demás variedades,2022,2022,24.00,24.00,216.00,9.00,Permanente,En fresco,2044299,Mangifera indica
13,Bolívar,13001,Cartagena de Indias,Frutales,Demás frutales,Mango,Mango demás variedades,2023,2023,23.00,23.00,184.00,8.00,Permanente,En fresco,2044299,Mangifera indica
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Melón,Melón,2019,2019A,20.00,20.00,180.00,9.00,Transitorio,En fresco,1052000,Cucumis melo
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Melón,Melón,2019,2019B,80.00,80.00,800.00,10.00,Transitorio,En fresco,1052000,Cucumis melo
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Melón,Melón,2020,2020A,40.00,30.00,600.00,20.00,Transitorio,En fresco,1052000,Cucumis melo
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Melón,Melón,2020,2020B,90.00,85.00,850.00,10.00,Transitorio,En fresco,1052000,Cucumis melo
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Melón,Melón,2021,2021A,40.00,35.00,600.00,17.14,Transitorio,En fresco,1052000,Cucumis melo
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Melón,Melón,2021,2021B,90.00,85.00,850.00,10.00,Transitorio,En fresco,1052000,Cucumis melo
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Melón,Melón,2022,2022A,40.00,50.00,850.00,17.00,Transitorio,En fresco,1052000,Cucumis melo
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Melón,Melón,2022,2022B,85.00,20.00,400.00,20.00,Transitorio,En fresco,1052000,Cucumis melo
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Melón,Melón,2023,2023A,10.00,90.00,180.00,2.00,Transitorio,En fresco,1052000,Cucumis melo
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Melón,Melón,2023,2023B,40.00,0.00,0.00,0.00,Transitorio,En fresco,1052000,Cucumis melo
13,Bolívar,13001,Cartagena de Indias,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2019,2019B,30.00,30.00,300.00,10.00,Transitorio,En fresco,1080699,Dioscorea sp.
13,Bolívar,13001,Cartagena de Indias,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2020,2020A,30.00,25.00,350.00,14.00,Transitorio,En fresco,1080699,Dioscorea sp.
13,Bolívar,13001,Cartagena de Indias,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2020,2020B,35.00,30.00,600.00,20.00,Transitorio,En fresco,1080699,Dioscorea sp.
13,Bolívar,13001,Cartagena de Indias,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2021,2021A,30.00,28.00,500.00,17.86,Transitorio,En fresco,1080699,Dioscorea sp.
13,Bolívar,13001,Cartagena de Indias,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2021,2021B,35.00,33.00,300.00,9.09,Transitorio,En fresco,1080699,Dioscorea sp.
13,Bolívar,13001,Cartagena de Indias,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2022,2022A,30.00,32.00,96.00,3.00,Transitorio,En fresco,1080699,Dioscorea sp.
13,Bolívar,13001,Cartagena de Indias,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2022,2022B,30.00,30.00,315.00,10.50,Transitorio,En fresco,1080699,Dioscorea sp.
13,Bolívar,13001,Cartagena de Indias,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2023,2023A,30.00,30.00,420.00,14.00,Transitorio,En fresco,1080699,Dioscorea sp.
13,Bolívar,13001,Cartagena de Indias,Raíces y tubérculos,Raíces y tubérculos,Ñame,Ñame demás variedades,2023,2023B,15.00,30.00,450.00,15.00,Transitorio,En fresco,1080699,Dioscorea sp.
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2019,2019A,6.00,6.00,48.00,8.00,Transitorio,En fresco,1052200,Citrullus lanatus
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2019,2019B,10.00,10.00,100.00,10.00,Transitorio,En fresco,1052200,Citrullus lanatus
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2020,2020A,20.00,15.00,300.00,20.00,Transitorio,En fresco,1052200,Citrullus lanatus
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2020,2020B,15.00,12.00,120.00,10.00,Transitorio,En fresco,1052200,Citrullus lanatus
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2021,2021A,20.00,18.00,120.00,6.67,Transitorio,En fresco,1052200,Citrullus lanatus
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2021,2021B,15.00,13.00,120.00,9.23,Transitorio,En fresco,1052200,Citrullus lanatus
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2022,2022A,15.00,15.00,75.00,5.00,Transitorio,En fresco,1052200,Citrullus lanatus
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2022,2022B,15.00,15.00,142.50,9.50,Transitorio,En fresco,1052200,Citrullus lanatus
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2023,2023A,12.00,10.00,180.00,18.00,Transitorio,En fresco,1052200,Citrullus lanatus
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Patilla,Patilla,2023,2023B,10.00,8.00,160.00,20.00,Transitorio,En fresco,1052200,Citrullus lanatus
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Pepino Cohombro,Pepino cohombro,2019,2019A,2.00,2.00,2.00,1.00,Transitorio,En fresco,1052300,Cucumis sativus
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Pepino Cohombro,Pepino cohombro,2019,2019B,3.00,3.00,3.00,1.00,Transitorio,En fresco,1052300,Cucumis sativus
13,Bolívar,13001,Cartagena de Indias,Hortalizas,Hortalizas de fruto,Pepino Cohombro,Pepino cohombro,2020,2020A,1.00,1.00,20.00,20.00,Transitorio,En fresco,1052300,Cucumis sativus
