codigo_dane_departamento,departamento,codigo_dane_municipio,municipio,grupo_cultivo,subgrupo,cultivo,desagregacion_cultivo,año,periodo,area_sembrada,area_cosechada,produccion,rendimiento,ciclo_cultivo
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Manual,2008,2008A,600.0,575.0,1150.0,2.0,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Manual,2008,2008B,620.0,575.0,1093.0,1.9,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Manual,2009,2009A,580.0,580.0,638.0,1.1,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Manual,2009,2009B,348.0,348.0,870.0,2.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Manual,2010,2010A,400.0,180.0,144.0,0.8,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Manual,2010,2010B,580.0,420.0,420.0,1.0,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Manual,2011,2011A,600.0,550.0,1100.0,2.0,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Manual,2011,2011B,580.0,580.0,1160.0,2.0,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Manual,2012,2012A,600.0,600.0,1500.0,2.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Manual,2012,2012B,560.0,560.0,1120.0,2.0,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Manual,2013,2013A,300.0,300.0,450.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Manual,2013,2013B,150.0,150.0,300.0,2.0,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Manual,2014,2014A,100.0,80.0,120.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Manual,2014,2014B,60.0,55.0,83.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Manual,2015,2015A,130.0,130.0,195.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Manual,2015,2015B,80.0,80.0,120.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Manual,2016,2016A,120.0,90.0,135.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Manual,2016,2016B,160.0,140.0,210.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Manual,2017,2017A,150.0,60.0,90.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Manual,2017,2017B,160.0,150.0,225.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Manual,2018,2018A,200.0,200.0,300.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Mecanizado,2013,2013A,43.0,43.0,151.0,3.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Mecanizado,2013,2013B,40.0,40.0,140.0,3.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Mecanizado,2014,2014A,31.0,24.0,80.0,3.3,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Mecanizado,2014,2014B,27.0,27.0,133.0,4.98,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Mecanizado,2015,2015A,36.0,33.0,143.0,4.3,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Arroz,Arroz,Arroz Secano Mecanizado,2015,2015B,34.0,33.0,156.0,4.79,Transitorio
13,Bolívar,13030,Altos Del Rosario,Otros Permanentes,Cacao,Cacao,Cacao,2007,2007,20.0,0.0,0.0,0.0,Permanente
13,Bolívar,13030,Altos Del Rosario,Otros Permanentes,Cacao,Cacao,Cacao,2008,2008,32.0,0.0,0.0,0.0,Permanente
13,Bolívar,13030,Altos Del Rosario,Otros Permanentes,Cacao,Cacao,Cacao,2009,2009,20.0,10.0,3.0,0.3,Permanente
13,Bolívar,13030,Altos Del Rosario,Otros Permanentes,Cacao,Cacao,Cacao,2010,2010,20.0,10.0,2.0,0.2,Permanente
13,Bolívar,13030,Altos Del Rosario,Otros Permanentes,Cacao,Cacao,Cacao,2011,2011,20.0,20.0,12.0,0.6,Permanente
13,Bolívar,13030,Altos Del Rosario,Otros Permanentes,Cacao,Cacao,Cacao,2012,2012,20.0,20.0,16.0,0.8,Permanente
13,Bolívar,13030,Altos Del Rosario,Otros Permanentes,Cacao,Cacao,Cacao,2013,2013,20.0,20.0,10.0,0.5,Permanente
13,Bolívar,13030,Altos Del Rosario,Otros Permanentes,Cacao,Cacao,Cacao,2014,2014,20.0,20.0,10.0,0.5,Permanente
13,Bolívar,13030,Altos Del Rosario,Otros Permanentes,Cacao,Cacao,Cacao,2015,2015,20.0,20.0,8.0,0.4,Permanente
13,Bolívar,13030,Altos Del Rosario,Otros Permanentes,Cacao,Cacao,Cacao,2016,2016,20.0,20.0,8.0,0.4,Permanente
13,Bolívar,13030,Altos Del Rosario,Otros Permanentes,Cacao,Cacao,Cacao,2017,2017,20.0,0.0,0.0,0.0,Permanente
13,Bolívar,13030,Altos Del Rosario,Otros Permanentes,Cacao,Cacao,Cacao,2018,2018,20.0,0.0,0.0,0.0,Permanente
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2006,2006B,700.0,120.0,144.0,1.2,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2007,2007A,900.0,200.0,200.0,1.0,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2007,2007B,655.0,130.0,130.0,1.0,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2008,2008A,600.0,545.0,818.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2008,2008B,650.0,250.0,350.0,1.4,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2009,2009A,615.0,615.0,738.0,1.2,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2009,2009B,438.0,438.0,438.0,1.0,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2010,2010A,620.0,70.0,42.0,0.6,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2010,2010B,475.0,463.0,463.0,1.0,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2011,2011A,1235.0,980.0,1470.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2011,2011B,520.0,487.0,584.0,1.2,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2012,2012A,600.0,600.0,1200.0,2.0,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2012,2012B,600.0,600.0,1200.0,2.0,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2013,2013A,250.0,250.0,375.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2013,2013B,300.0,300.0,600.0,2.0,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2014,2014A,200.0,160.0,240.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2014,2014B,140.0,140.0,210.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2015,2015A,240.0,200.0,300.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2015,2015B,160.0,160.0,240.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2016,2016A,150.0,120.0,180.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2016,2016B,120.0,100.0,150.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2017,2017A,120.0,48.0,72.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2017,2017B,120.0,80.0,120.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Cereales,Maiz,Maíz,Maiz Tradicional,2018,2018A,150.0,150.0,225.0,1.5,Transitorio
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Platano,Plátano,Platano,2007,2007,20.0,20.0,80.0,4.0,Permanente
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Platano,Plátano,Platano,2008,2008,28.0,27.0,81.0,3.0,Permanente
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Platano,Plátano,Platano,2009,2009,27.0,27.0,54.0,2.0,Permanente
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Platano,Plátano,Platano,2010,2010,27.0,27.0,28.0,1.04,Permanente
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Platano,Plátano,Platano,2011,2011,100.0,50.0,200.0,4.0,Permanente
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Platano,Plátano,Platano,2012,2012,150.0,150.0,750.0,5.0,Permanente
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Platano,Plátano,Platano,2013,2013,150.0,150.0,825.0,5.5,Permanente
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Platano,Plátano,Platano,2014,2014,100.0,80.0,440.0,5.5,Permanente
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Platano,Plátano,Platano,2015,2015,100.0,100.0,400.0,4.0,Permanente
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Platano,Plátano,Platano,2016,2016,100.0,100.0,550.0,5.5,Permanente
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Platano,Plátano,Platano,2017,2017,100.0,100.0,550.0,5.5,Permanente
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Platano,Plátano,Platano,2018,2018,100.0,100.0,550.0,5.5,Permanente
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2007,2007,500.0,100.0,500.0,5.0,Anual
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2008,2008,500.0,280.0,1960.0,7.0,Anual
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2009,2009,550.0,550.0,2750.0,5.0,Anual
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2010,2010,560.0,245.0,735.0,3.0,Anual
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2011,2011,300.0,296.0,2368.0,8.0,Anual
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2012,2012,300.0,300.0,3000.0,10.0,Anual
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2013,2013,140.0,140.0,1400.0,10.0,Anual
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2014,2014,100.0,100.0,1000.0,10.0,Anual
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2015,2015,120.0,110.0,1100.0,10.0,Anual
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2016,2016,150.0,140.0,1400.0,10.0,Anual
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2017,2017,80.0,40.0,400.0,10.0,Anual
13,Bolívar,13030,Altos Del Rosario,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2018,2018,100.0,100.0,1000.0,10.0,Anual
13,Bolívar,13042,Arenal,Hortalizas,Aji,Ají,Aji Dulce,2007,2007A,3.0,3.0,5.0,1.5,Transitorio
13,Bolívar,13042,Arenal,Hortalizas,Aji,Ají,Aji Dulce,2008,2008A,4.0,4.0,6.0,1.58,Transitorio
13,Bolívar,13042,Arenal,Hortalizas,Aji,Ají,Aji Dulce,2009,2009A,4.0,4.0,5.0,1.29,Transitorio
13,Bolívar,13042,Arenal,Hortalizas,Aji,Ají,Aji Dulce,2010,2010A,5.0,5.0,8.0,1.6,Transitorio
13,Bolívar,13042,Arenal,Fibras,Algodon,Algodón,Algodon,2011,2011B,3.0,3.0,5.0,1.57,Transitorio
13,Bolívar,13042,Arenal,Fibras,Algodon,Algodón,Algodon,2012,2012B,3.0,3.0,4.0,1.3,Transitorio
13,Bolívar,13042,Arenal,Cereales,Arroz,Arroz,Arroz Secano Manual,2012,2012B,120.0,120.0,360.0,3.0,Transitorio
13,Bolívar,13042,Arenal,Cereales,Arroz,Arroz,Arroz Secano Manual,2013,2013B,150.0,150.0,450.0,3.0,Transitorio
13,Bolívar,13042,Arenal,Cereales,Arroz,Arroz,Arroz Secano Manual,2014,2014B,150.0,150.0,450.0,3.0,Transitorio
13,Bolívar,13042,Arenal,Cereales,Arroz,Arroz,Arroz Secano Manual,2015,2015B,150.0,100.0,300.0,3.0,Transitorio
13,Bolívar,13042,Arenal,Cereales,Arroz,Arroz,Arroz Secano Manual,2016,2016A,12.0,4.0,6.0,1.5,Transitorio
13,Bolívar,13042,Arenal,Cereales,Arroz,Arroz,Arroz Secano Manual,2016,2016B,12.0,12.0,18.0,1.5,Transitorio
13,Bolívar,13042,Arenal,Cereales,Arroz,Arroz,Arroz Secano Manual,2017,2017A,25.0,20.0,30.0,1.5,Transitorio
13,Bolívar,13042,Arenal,Cereales,Arroz,Arroz,Arroz Secano Manual,2017,2017B,25.0,10.0,15.0,1.5,Transitorio
13,Bolívar,13042,Arenal,Cereales,Arroz,Arroz,Arroz Secano Manual,2018,2018A,25.0,25.0,38.0,1.5,Transitorio
13,Bolívar,13042,Arenal,Cereales,Arroz,Arroz,Arroz Secano Mecanizado,2016,2016A,29.0,29.0,165.0,5.69,Transitorio
13,Bolívar,13042,Arenal,Cereales,Arroz,Arroz,Arroz Secano Mecanizado,2016,2016B,30.0,28.0,132.0,4.71,Transitorio
13,Bolívar,13042,Arenal,Otros Permanentes,Cacao,Cacao,Cacao,2007,2007,140.0,60.0,36.0,0.6,Permanente
13,Bolívar,13042,Arenal,Otros Permanentes,Cacao,Cacao,Cacao,2008,2008,122.0,82.0,33.0,0.4,Permanente
13,Bolívar,13042,Arenal,Otros Permanentes,Cacao,Cacao,Cacao,2009,2009,72.0,42.0,15.0,0.35,Permanente
13,Bolívar,13042,Arenal,Otros Permanentes,Cacao,Cacao,Cacao,2010,2010,87.0,72.0,18.0,0.25,Permanente
13,Bolívar,13042,Arenal,Otros Permanentes,Cacao,Cacao,Cacao,2011,2011,87.0,72.0,18.0,0.25,Permanente
13,Bolívar,13042,Arenal,Otros Permanentes,Cacao,Cacao,Cacao,2012,2012,70.0,70.0,14.0,0.2,Permanente
13,Bolívar,13042,Arenal,Otros Permanentes,Cacao,Cacao,Cacao,2013,2013,70.0,70.0,18.0,0.25,Permanente
13,Bolívar,13042,Arenal,Otros Permanentes,Cacao,Cacao,Cacao,2014,2014,70.0,70.0,21.0,0.3,Permanente
13,Bolívar,13042,Arenal,Otros Permanentes,Cacao,Cacao,Cacao,2015,2015,70.0,70.0,18.0,0.25,Permanente
13,Bolívar,13042,Arenal,Otros Permanentes,Cacao,Cacao,Cacao,2016,2016,120.0,120.0,48.0,0.4,Permanente
13,Bolívar,13042,Arenal,Otros Permanentes,Cacao,Cacao,Cacao,2017,2017,60.0,60.0,24.0,0.4,Permanente
13,Bolívar,13042,Arenal,Otros Permanentes,Cacao,Cacao,Cacao,2018,2018,60.0,60.0,24.0,0.4,Permanente
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2006,2006B,220.0,200.0,300.0,1.5,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2007,2007A,180.0,160.0,240.0,1.5,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2007,2007B,200.0,175.0,206.0,1.18,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2008,2008A,220.0,190.0,311.0,1.64,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2008,2008B,220.0,180.0,308.0,1.71,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2009,2009A,150.0,90.0,18.0,0.2,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2009,2009B,160.0,120.0,36.0,0.3,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2010,2010A,650.0,500.0,750.0,1.5,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2010,2010B,1100.0,880.0,1360.0,1.55,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2011,2011A,650.0,550.0,770.0,1.4,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2012,2012A,900.0,850.0,1530.0,1.8,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2012,2012B,700.0,630.0,819.0,1.3,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2013,2013A,1500.0,1500.0,2700.0,1.8,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2013,2013B,800.0,800.0,1600.0,2.0,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2014,2014A,1500.0,1500.0,2700.0,1.8,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2014,2014B,800.0,800.0,1600.0,2.0,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2015,2015A,700.0,600.0,1200.0,2.0,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2015,2015B,750.0,600.0,1080.0,1.8,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2016,2016A,2250.0,1200.0,1800.0,1.5,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2016,2016B,1250.0,700.0,1050.0,1.5,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2017,2017A,600.0,600.0,900.0,1.5,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2017,2017B,400.0,150.0,225.0,1.5,Transitorio
13,Bolívar,13042,Arenal,Cereales,Maiz,Maíz,Maiz Tradicional,2018,2018A,420.0,420.0,630.0,1.5,Transitorio
13,Bolívar,13042,Arenal,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2007,2007,85.0,0.0,0.0,0.0,Permanente
13,Bolívar,13042,Arenal,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2008,2008,110.0,0.0,0.0,0.0,Permanente
13,Bolívar,13042,Arenal,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2009,2009,108.0,0.0,0.0,0.0,Permanente
13,Bolívar,13042,Arenal,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2010,2010,122.0,0.0,0.0,0.0,Permanente
13,Bolívar,13042,Arenal,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2011,2011,122.0,0.0,0.0,0.0,Permanente
13,Bolívar,13042,Arenal,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2012,2012,140.0,100.0,360.0,3.6,Permanente
13,Bolívar,13042,Arenal,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2013,2013,140.0,110.0,396.0,3.6,Permanente
13,Bolívar,13042,Arenal,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2014,2014,140.0,110.0,415.0,3.77,Permanente
13,Bolívar,13042,Arenal,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2015,2015,140.0,110.0,327.0,2.97,Permanente
13,Bolívar,13042,Arenal,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2016,2016,140.0,110.0,279.0,2.54,Permanente
13,Bolívar,13042,Arenal,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2017,2017,140.0,110.0,373.0,3.39,Permanente
13,Bolívar,13042,Arenal,Oleaginosas,Palma De Aceite,Palma De Aceite,Palma De Aceite,2018,2018,140.0,110.0,373.0,3.39,Permanente
13,Bolívar,13042,Arenal,Frutales,Papaya,Papaya,Papaya,2011,2011,4.0,0.0,0.0,0.0,Permanente
13,Bolívar,13042,Arenal,Frutales,Papaya,Papaya,Papaya,2012,2012,3.0,3.0,24.0,8.0,Permanente
13,Bolívar,13042,Arenal,Tuberculos Y Platanos,Platano,Plátano,Platano,2016,2016,250.0,250.0,1000.0,4.0,Permanente
13,Bolívar,13042,Arenal,Tuberculos Y Platanos,Platano,Plátano,Platano,2017,2017,300.0,300.0,1200.0,4.0,Permanente
13,Bolívar,13042,Arenal,Tuberculos Y Platanos,Platano,Plátano,Platano,2018,2018,300.0,300.0,1200.0,4.0,Permanente
13,Bolívar,13042,Arenal,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2007,2007,160.0,160.0,800.0,5.0,Anual
13,Bolívar,13042,Arenal,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2008,2008,150.0,130.0,676.0,5.2,Anual
13,Bolívar,13042,Arenal,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2009,2009,120.0,110.0,660.0,6.0,Anual
13,Bolívar,13042,Arenal,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2010,2010,180.0,150.0,750.0,5.0,Anual
13,Bolívar,13042,Arenal,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2011,2011,200.0,120.0,600.0,5.0,Anual
13,Bolívar,13042,Arenal,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2012,2012,180.0,180.0,900.0,5.0,Anual
13,Bolívar,13042,Arenal,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2013,2013,170.0,170.0,1190.0,7.0,Anual
13,Bolívar,13042,Arenal,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2014,2014,170.0,170.0,1190.0,7.0,Anual
13,Bolívar,13042,Arenal,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2015,2015,180.0,110.0,770.0,7.0,Anual
13,Bolívar,13042,Arenal,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2016,2016,900.0,900.0,9000.0,10.0,Anual
13,Bolívar,13042,Arenal,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2017,2017,30.0,30.0,300.0,10.0,Anual
13,Bolívar,13042,Arenal,Tuberculos Y Platanos,Yuca,Yuca,Yuca,2018,2018,50.0,50.0,500.0,10.0,Anual
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2006,2006B,2400.0,2180.0,3336.0,1.53,Transitorio
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2007,2007A,400.0,380.0,456.0,1.2,Transitorio
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2007,2007B,2930.0,2700.0,4160.0,1.54,Transitorio
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2008,2008A,400.0,380.0,456.0,1.2,Transitorio
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2008,2008B,2960.0,2910.0,4484.0,1.54,Transitorio
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2009,2009A,456.0,390.0,468.0,1.2,Transitorio
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2009,2009B,2830.0,2580.0,3096.0,1.2,Transitorio
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2010,2010A,474.0,427.0,512.0,1.2,Transitorio
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2010,2010B,3296.0,2966.0,3413.0,1.15,Transitorio
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2011,2011A,380.0,350.0,420.0,1.2,Transitorio
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2011,2011B,2300.0,2070.0,2484.0,1.2,Transitorio
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2012,2012A,490.0,480.0,576.0,1.2,Transitorio
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2012,2012B,3500.0,3325.0,3895.0,1.17,Transitorio
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2013,2013A,710.0,700.0,840.0,1.2,Transitorio
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2013,2013B,4300.0,4245.0,4937.0,1.16,Transitorio
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2014,2014A,698.0,698.0,879.0,1.26,Transitorio
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2014,2014B,4300.0,4245.0,5348.0,1.26,Transitorio
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2015,2015A,600.0,400.0,400.0,1.0,Transitorio
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2015,2015B,2200.0,1680.0,1848.0,1.1,Transitorio
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2016,2016A,630.0,420.0,441.0,1.05,Transitorio
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2016,2016B,2156.0,1646.0,1778.0,1.08,Transitorio
13,Bolívar,13052,Arjona,Cereales,Maiz,Maíz,Maiz Tradicional,2017,2017A,700.0,268.0,302.0,1.13,Transitorio
